Term,Department,Course,Workload,Rating,Enrollment,Recommendation,Elective,Concentration,Secondary/Citation,Core/GENED,EXPOS,Language,Pre-med
Spring 2018,Music,MUSIC 206R: Research Methods in Ethnomusicology: Musical Ethnography,6.0,5.0,5,5.0,50,50,0,0,0,0,0
Spring 2018,Music,MUSIC 213R: Topics in Medieval Polyphony,7.2,5.0,4,5.0,10,25,0,0,0,0,0
Spring 2018,Music,MUSIC 218R: 20th-Century Music: Seminar,5.0,4.7,7,4.7,33,67,0,0,0,0,0
Spring 2018,Music,MUSIC 219RS: 19th and 20th Century Music,6.7,5.0,9,5.0,33,33,0,0,0,0,0
Spring 2018,Music,MUSIC 220R: History of Music Theory,8.7,5.0,6,5.0,10,67,0,0,0,0,0
Spring 2018,Music,MUSIC 23: A Social History of Rock 'n Roll,2.6,4.5,106,4.7,90,1,6,10,0,0,0
Spring 2018,Music,MUSIC 250HFB: Colloquium on Teaching Pedagogy,,2.5,11,,0,0,0,0,0,0,0
Spring 2018,Music,MUSIC 262R: Composition: Seminar,12.0,4.7,7,4.7,33,33,0,0,0,0,0
Spring 2018,Music,MUSIC 264R: Electronic Music Composition: Seminar,8.4,4.2,10,4.3,71,29,43,0,0,0,0
Spring 2018,Music,MUSIC 280R: Theorizing Improvisation,16.0,5.0,8,5.0,10,0,0,0,0,0,0
Spring 2018,Music,MUSIC 51B: Theory Ib,4.5,4.1,17,3.8,50,44,25,0,0,0,0
Spring 2018,Music,MUSIC 97T: Critical Thinking,6.1,3.0,10,2.9,0,10,0,0,0,0,0
Spring 2018,Music,MUSIC 98R: Tutorial - Junior Year,3.2,4.4,6,4.2,0,10,0,0,0,0,0
Spring 2018,Music,MUSIC BHFB: Exercises in Tonal Writing and Analysis,4.0,4.4,11,4.2,0,83,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,AKKAD 156: Neo-Babylonian Inscriptions,6.3,5.0,5,5.0,67,33,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,ANE 227: Critical Readings on Ancient History,7.0,5.0,6,5.0,67,67,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,ARABIC 131B: Upper-Level Modern Arabic II,7.3,4.5,25,4.6,29,29,53,0,0,12,0
Spring 2018,Near Eastern Languages & Civ,ARABIC 135: Colloquial Egyptian Arabic,5.4,4.7,9,4.7,67,17,50,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,"ARABIC 241BR: Advanced Modern Arabic Bridge: Language, Literature, and Culture II",8.9,4.9,11,4.6,29,43,29,0,0,29,0
Spring 2018,Near Eastern Languages & Civ,ARABIC 242BR: The Arab Maghreb from Colonial to Postcolonial,5.5,4.5,6,5.0,0,0,10,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,"ARABIC 246R: Andalus, Sicily, and the Maghrib in Literary and Cultural Texts: Seminar",5.5,4.4,7,4.4,80,20,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,ARABIC 249R: Arabic Philosophical Texts: Seminar,,5.0,5,5.0,0,10,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,ARABIC 250R: Islamic Theological Texts: Seminar,3.0,5.0,6,5.0,25,50,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,ARABIC 256: Social History of British and French Colonialism in the Middle East,5.0,4.1,20,4.3,79,21,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,ARABIC 257: (Auto)biography and Social History,4.0,3.8,9,4.0,10,0,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,ARABIC AB: Elementary Arabic,None,None,46,4.0,44,14,42,0,0,39,0
Spring 2018,Near Eastern Languages & Civ,ARABIC BB: Intermediate Arabic II,None,None,25,4.0,29,41,35,0,0,18,0
Spring 2018,Near Eastern Languages & Civ,"ARMEN 162: Contemporary Armenian Culture: Members, Movements, Milieus",4.5,5.0,4,4.8,75,25,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,ARMEN AB: Elementary Modern Armenian,3.8,5.0,4,5.0,75,25,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,EGYPTIAN AB: The Language of the Pharaohs: Introduction to Egyptian Hieroglyphs II,6.0,4.8,5,4.5,75,25,50,0,0,25,0
Spring 2018,Near Eastern Languages & Civ,HEBREW 241: Talmudic Narrative,15.0,4.0,1,5.0,10,0,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,"ISLAMCIV 178: Muslim Societies in South Asia: Religion, Culture, and Identity",4.5,5.0,8,4.8,80,0,0,40,0,0,0
Spring 2018,Near Eastern Languages & Civ,RELIGION 1812/ISLAMCIV 181: Islam and Religious Diversity,8.0,4.5,4,4.0,33,33,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,"RELIGION 1818/ISLAMCIV 182: Love, Sanctity and Authority: An Introduction to Shii Islam",5.2,5.0,14,4.6,67,44,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,MOD-HEB 120B: Intermediate Modern Hebrew II,4.7,5.0,9,4.8,38,25,25,0,0,50,0
Spring 2018,Near Eastern Languages & Civ,MOD-HEB 130B: Advanced Modern Hebrew II,3.8,4.8,5,4.8,60,20,80,0,0,20,0
Spring 2018,Near Eastern Languages & Civ,MOD-HEB BB: Elementary Modern Hebrew,6.4,4.8,12,4.8,33,11,11,0,0,67,0
Spring 2018,Near Eastern Languages & Civ,MODMDEST 100: Introduction to the Modern Middle East,5.0,4.6,29,4.5,61,35,13,13,0,0,4
Spring 2018,Near Eastern Languages & Civ,"NEC 101: Historical Background to the Contemporary Middle East: Religion, Literature and Politics",4.4,3.2,5,3.0,0,10,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,"NEC 299B: NELC Doctoral Colloquium: Research, Resources and Pedagogy",,4.0,13,4.3,0,10,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,PERSIAN 152: Literary and Visual Narrative in the Persian Epic Tradition,5.7,4.8,9,4.8,10,0,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,PERSIAN AB: Elementary Persian,7.5,4.6,17,4.4,62,0,8,0,0,54,0
Spring 2018,Near Eastern Languages & Civ,PERSIAN BB: Intermediate Persian II,6.5,4.7,7,4.7,67,0,33,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,SEMPHIL 152: Introduction to Ugaritic,6.0,5.0,2,5.0,10,0,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,YIDDISH 118: Yiddish Cinema,4.5,4.5,2,4.5,50,50,50,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,YIDDISH AB: Elementary Yiddish II,3.7,5.0,4,5.0,33,33,33,0,0,33,0
Spring 2018,Near Eastern Languages & Civ,YIDDISH BB: Intermediate Yiddish II,4.0,4.0,1,4.0,10,0,10,0,0,0,0
Spring 2018,Neuroscience,NEURO 101EB: Human Cognition: Reading and Writing the Neural Code,2.9,4.9,16,4.8,27,93,0,0,0,0,0
Spring 2018,Near Eastern Languages & Civ,TURKISH 120B: Intermediate Modern Turkish II,6.0,4.6,6,4.4,20,40,20,0,0,60,0
Spring 2018,Near Eastern Languages & Civ,YIDDISH AB: Elementary Yiddish,1.7,5.0,7,4.6,40,0,0,0,0,60,0
Spring 2018,Neuroscience,NEURO 101BB: Beyond Neurons: The Role of Glia in Brain Function and Dysfunction,5.7,4.7,7,4.9,43,86,0,0,0,0,0
Spring 2018,Neuroscience,NEURO 101EB: Human Cognition: Reading and Writing the Neural Code,2.2,4.8,11,4.8,9,91,0,0,0,0,0
Spring 2018,Neuroscience,NEURO 101FB: Neurobiology of Learning and Memory,2.7,4.8,10,5.0,33,89,11,0,0,0,0
Spring 2018,Neuroscience,NEURO 101GB: Sex and the Brain,3.3,4.9,9,4.7,29,86,0,0,0,0,0
Spring 2018,Neuroscience,NEURO 101HB: Visual Circuits: How Neurons and Networks See,4.4,4.9,7,4.9,29,71,0,0,0,0,0
Spring 2018,Neuroscience,NEURO 120: Introductory Computational Neuroscience,4.5,3.9,16,3.9,18,82,9,0,0,0,0
Spring 2018,Neuroscience,NEURO 91: Laboratory Research,11.6,4.7,41,4.8,38,74,0,0,0,0,0
Spring 2018,Neuroscience,NEURO 99: Honors Thesis Research,19.9,4.7,33,4.5,25,79,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 103: Plant Systematics and Evolution,6.4,4.5,14,4.4,82,55,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 130: Biology of Fishes,3.1,4.6,44,4.6,67,42,8,3,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 157: Global Change Biology,3.5,4.0,6,4.5,50,67,17,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 167: Herpetology,2.7,4.7,20,4.9,47,67,7,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 173: Comparative Biomechanics,4.5,3.9,11,4.0,82,36,27,0,0,0,9
Spring 2018,Organismic & Evolutionary Biol,OEB 173: Comparative Biomechanics,4.5,3.9,11,4.0,82,36,27,0,0,0,9
Spring 2018,Organismic & Evolutionary Biol,OEB 200: The Evolution of Stem Cells and Regeneration,4.2,4.8,11,4.6,75,38,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 203: Advanced Community and Ecosystem Ecology,3.2,3.8,8,4.2,71,14,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 217R: What Makes a Rodent?,2.4,5.0,6,5.0,80,40,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 223: Topics in Neurogenetics,4.5,4.2,8,4.3,10,17,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 230: Comparative Genomics,3.9,4.7,8,4.9,71,29,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 253R: Evolutionary Genetics Seminar,3.0,4.7,14,4.6,75,12,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 277: Topics in Symbiosis: The Human Microbiome,6.4,4.4,7,4.7,86,43,29,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,"OEB 290: Microbial Sciences: Chemistry, Ecology and Evolution",3.0,4.0,8,4.2,80,0,0,20,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 399: Topics in Organismic and Evolutionary Biology,1.5,3.9,13,4.0,0,89,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 50: Genetics and Genomics,3.9,4.0,50,4.4,26,69,5,0,0,0,7
Spring 2018,Organismic & Evolutionary Biol,OEB 51: Biology and Evolution of Invertebrate Animals,3.4,4.9,11,4.9,50,70,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 52: Biology of Plants,3.4,4.3,44,4.5,29,37,3,43,0,0,0
Spring 2018,Organismic & Evolutionary Biol,"OEB 55: Ecology: Populations, Communities, and Ecosystems",4.4,3.9,20,4.1,28,67,22,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,E-PSCI 56/OEB 56: Geobiology and the History of Life,1.0,5.0,4,5.0,0,10,0,0,0,0,0
Spring 2018,Organismic & Evolutionary Biol,OEB 57: Animal Behavior,3.5,3.5,56,3.5,4,83,15,0,0,0,0
Spring 2018,Philosophy,PHIL 108: Aristotle's Ethics and Politics,6.0,4.5,10,4.4,12,10,0,0,0,0,0
Spring 2018,Philosophy,PHIL 125: Beyond Dualism: Descartes and His Critics,6.4,4.9,13,4.8,20,50,10,0,0,0,0
Spring 2018,Philosophy,PHIL 137: The Later Philosophy of Wittgenstein,6.5,4.1,12,3.9,62,25,25,0,0,0,0
Spring 2018,Philosophy,PHIL 139: Later Heidegger,6.6,4.6,34,4.4,50,62,12,0,0,0,0
Spring 2018,Philosophy,PHIL 14: Morality and the Good Life: An Introduction to Ethics,4.3,4.3,36,4.2,79,8,12,21,0,0,0
Spring 2018,Philosophy,PHIL 144: Logic and Philosophy,8.4,4.0,28,3.8,50,46,12,12,0,0,0
Spring 2018,Philosophy,PHIL 147: Philosophy of Language,5.3,4.3,6,4.0,67,33,0,0,0,0,0
Spring 2018,Philosophy,PHIL 151Z: Philosophy of Quantum Mechanics: Proseminar,7.6,3.8,31,3.9,83,26,9,0,0,0,0
Spring 2018,Philosophy,PHIL 156: Philosophy of Mind,4.0,3.9,42,3.9,48,30,41,0,0,0,0
Spring 2018,Philosophy,PHIL 157Z: Anscombe's Intention,5.0,4.0,8,3.7,0,10,0,0,0,0,0
Spring 2018,Philosophy,PHIL 17: Feminist Political Philosophy,4.3,4.2,62,4.3,40,6,11,72,0,0,0
Spring 2018,Philosophy,PHIL 173: Metaethics,4.9,4.7,29,4.6,44,56,6,17,0,0,0
Spring 2018,Philosophy,PHIL 20: Happiness,2.6,4.2,75,4.4,84,2,0,12,0,0,0
Spring 2018,Philosophy,PHIL 225: Foucault,8.3,5.0,16,4.9,86,43,0,0,0,0,0
Spring 2018,Philosophy,PHIL 24: Ethics of Climate Change,4.9,4.4,18,4.4,58,17,33,0,0,0,0
Spring 2018,Philosophy,PHIL 243: Philosophy of Mathematics,4.7,4.2,9,3.7,50,25,0,50,0,0,0
Spring 2018,Philosophy,PHIL 258: Perception,7.2,4.2,9,4.0,60,0,0,0,0,0,0
Spring 2018,Philosophy,PHIL 277A: Graduate Seminar in General Education: Family and Social Justice,4.8,5.0,6,5.0,80,40,0,0,0,0,0
Spring 2018,Philosophy,PHIL 279: Topics in Political Philosophy,3.9,4.1,17,3.8,75,33,0,0,0,0,0
Spring 2018,Philosophy,PHIL 300B: Colloquium,7.3,4.7,8,4.3,0,67,0,0,0,0,0
Spring 2018,Philosophy,PHIL 311: Workshop in Moral and Political Philosophy,4.0,5.0,11,5.0,0,10,0,0,0,0,0
Spring 2018,Philosophy,PHIL 8: Early Modern Philosophy: Self and World,5.3,4.6,64,4.6,78,30,2,12,0,0,0
Spring 2018,Philosophy,PHIL 97: Tutorial I,4.6,4.6,33,4.5,4,65,39,0,0,0,0
Spring 2018,Philosophy,PHIL 98: Junior Tutorial II,4.1,3.9,9,3.7,0,10,0,0,0,0,0
Spring 2018,Physics,"PHYSCI 12A: Mechanics from an Analytic, Numerical and Experimental Perspective",7.7,3.2,84,3.3,5,90,0,1,0,0,19
Spring 2018,Physics,"PHYSCI 3: Electromagnetism, Circuits, Waves, Optics, and Imaging",6.0,3.7,176,3.7,2,50,0,1,0,0,84
Spring 2018,Physics,PHYSICS 101: Foundations of Theoretical Physics,6.9,4.6,37,4.4,96,21,7,4,0,0,0
Spring 2018,Physics,PHYSICS 123/ENG-SCI 153: Laboratory Electronics,10.3,4.3,20,4.2,41,65,0,6,0,0,0
Spring 2018,Physics,PHYSICS 125: Physics for Future Presidential Advisors,5.0,5.0,13,4.9,89,67,0,0,0,0,0
Spring 2018,Physics,PHYSICS 129: Energy Science,4.1,4.2,10,4.4,67,67,0,0,0,0,0
Spring 2018,Physics,PHYSICS 140: Introduction to the Physics of Living Systems,6.3,4.3,10,4.3,57,43,0,29,0,0,0
Spring 2018,Physics,PHYSICS 143A: Quantum Mechanics I,9.8,4.5,43,4.4,12,90,7,2,0,0,0
Spring 2018,Physics,PHYSICS 145: Elementary Particle Physics,6.5,4.7,9,4.6,62,62,0,0,0,0,0
Spring 2018,Physics,PHYSICS 153: Electrodynamics,9.5,4.4,13,4.3,40,90,0,0,0,0,0
Spring 2018,Physics,PHYSICS 15A: Introductory Mechanics and Relativity,8.4,3.3,21,3.3,26,79,0,16,0,0,16
Spring 2018,Physics,PHYSICS 15B: Introductory Electromagnetism and Statistical Physics,8.0,4.0,76,4.1,8,92,2,3,0,0,6
Spring 2018,Physics,PHYSICS 15C: Wave Phenomena,6.3,3.3,23,3.4,5,10,0,0,0,0,0
Spring 2018,Physics,PHYSICS 175: Laser Physics and Modern Optical Physics,7.4,3.8,8,3.8,50,50,17,0,0,0,0
Spring 2018,Physics,PHYSICS 181: Statistical Mechanics and Thermodynamics,10.4,4.6,48,4.6,39,83,2,0,0,0,0
Spring 2018,Physics,PHYSICS 191: Advanced Laboratory,6.2,4.4,16,4.3,0,10,0,0,0,0,0
Spring 2018,Physics,PHYSICS 201: Data Analysis for Physicists,9.6,4.8,16,4.9,89,22,0,0,0,0,0
Spring 2018,Physics,PHYSICS 216: Mathematics of Modern Physics,4.7,4.3,3,3.7,10,33,0,0,0,0,0
Spring 2018,Physics,PHYSICS 223: Electronics for Scientists,10.0,3.0,4,3.5,50,50,0,0,0,0,0
Spring 2018,Physics,PHYSICS 232: Advanced Electromagnetism,12.7,3.9,18,4.1,25,75,0,0,0,0,0
Spring 2018,Physics,PHYSICS 247: Laboratory Course in Contemporary Physics,2.0,5.0,2,5.0,0,10,0,0,0,0,0
Spring 2018,Physics,PHYSICS 251B: Advanced Quantum Mechanics II,13.4,3.4,17,3.2,8,10,0,0,0,0,0
Spring 2018,Physics,PHYSICS 253B: Quantum Field Theory II,13.3,3.2,10,3.6,67,67,0,0,0,0,0
Spring 2018,Physics,PHYSICS 268AR: Special Topics in Condensed Matter Physics: Topological States of Matter,15.0,5.0,4,5.0,10,0,0,0,0,0,0
Spring 2018,Physics,PHYSICS 268BR: Special Topics in Condensed Matter Physics: Quantum Phases of Matter,8.4,4.9,13,4.8,10,0,0,0,0,0,0
Spring 2018,Physics,PHYSICS 284: Strongly Correlated Systems in Atomic and Condensed Matter Physics,7.3,4.6,14,4.3,10,11,0,0,0,0,0
Spring 2018,Physics,PHYSICS 287BR: Topics in String Theory,23.3,5.0,7,4.7,67,33,0,0,0,0,0
Spring 2018,Physics,PHYSICS 295A/APPHY 295A: Introduction to Quantum Theory of Solids,17.5,4.8,13,4.7,69,54,0,0,0,0,0
Spring 2018,Physics,PHYSICS 302A: Teaching and Communicating Physics,2.2,4.8,31,4.6,5,85,0,0,0,0,0
Spring 2018,Population Health Sciences,PHS 2000B: Quantitative Research Methods in Population Health Sciences II,9.8,3.3,40,3.2,0,10,0,0,0,0,0
Spring 2018,Psychology,PSY 1002: Evolving Morality: From Primordial Soup to Superintelligent Machines,4.2,4.1,158,4.0,38,8,5,73,0,0,0
Spring 2018,Psychology,PSY 1009: Psychology of Women,5.8,4.7,16,5.0,78,33,44,0,0,0,0
Spring 2018,Psychology,PSY 1303: The Human Brain Then and Now,3.1,4.2,22,4.3,35,50,20,0,0,0,0
Spring 2018,Psychology,PSY 1355: The Adolescent Brain,3.8,4.7,22,4.7,52,57,14,5,0,0,0
Spring 2018,Psychology,PSY 15: Social Psychology,3.8,3.9,325,3.9,32,28,19,37,0,0,0
Spring 2018,Psychology,PSY 1502: Cultural Psychology: Diverse Identities in the US and Beyond,6.0,4.0,3,5.0,10,10,0,0,0,0,0
Spring 2018,Psychology,PSY 1503: Psychology of Close Relationships,2.2,4.3,129,4.5,53,27,30,0,0,0,0
Spring 2018,Psychology,PSY 1516: The Psychology of Leadership and Influence: How People Lead and Communicate With Impact,3.0,4.5,69,4.6,78,25,24,0,0,0,0
Spring 2018,Psychology,PSY 1517: Psychology of Diversity and Prejudice,4.0,4.7,4,4.7,33,67,0,0,0,0,0
Spring 2018,Psychology,PSY 1577: Across Enemy Lines: Intergroup Relations,3.0,4.7,10,4.7,43,43,14,0,0,0,0
Spring 2018,Psychology,PSY 1578: The Invisible Hand: What Game Theory Reveals About Social Behavior,2.9,4.5,24,4.5,82,6,18,0,0,0,0
Spring 2018,Psychology,PSY 1579: Self-reflection: Excessive Self-Interest versus the Quiet Ego,3.0,3.9,16,4.2,73,18,18,0,0,0,0
Spring 2018,Psychology,PSY 1580: Impression Management and Social Influence,2.2,4.2,11,4.4,75,12,38,0,0,0,0
Spring 2018,Psychology,PSY 1583: Psychology of Social Protest,3.7,4.8,10,5.0,67,17,17,0,0,0,0
Spring 2018,Psychology,PSY 1584: Leadership Decision Making,3.5,4.4,21,4.4,71,18,24,0,0,0,0
Spring 2018,Psychology,PSY 16: Developmental Psychology,4.0,4.1,22,4.2,53,40,33,7,0,0,0
Spring 2018,Psychology,"PSY 1611: Develop. Disabilities: Neurobio., Treatment, Implications for Health & Education Policy",3.1,4.2,12,4.1,75,62,0,0,0,0,0
Spring 2018,Psychology,PSY 1621: It Takes a Village: Child Development and Social Policy,2.5,3.8,231,4.0,76,10,18,2,0,0,0
Spring 2018,Psychology,PSY 1652R: Laboratory in Early Cognitive Development,3.0,4.2,6,4.2,60,80,0,20,0,0,0
Spring 2018,Psychology,PSY 1853: Self-Destructive Behaviors,3.2,4.7,21,4.7,67,52,10,0,0,0,0
Spring 2018,Psychology,PSY 1855: Mood Disorders,3.1,4.6,34,4.6,52,56,12,0,0,0,0
Spring 2018,Psychology,PSY 1861: Developmental Psychopathology,3.5,4.6,32,4.5,52,52,23,3,0,0,0
Spring 2018,Psychology,PSY 1900: Introduction to Statistics for the Behavioral Sciences,3.5,3.9,82,3.9,17,54,6,14,0,0,23
Spring 2018,Psychology,PSY 1901: Methods of Behavioral Research,3.8,3.7,28,3.4,15,80,5,0,0,0,0
Spring 2018,Psychology,PSY 1952: Multivariate Analysis in Psychology,5.5,3.3,10,3.1,0,86,0,0,0,0,0
Spring 2018,Psychology,PSY 2040: Contemporary Topics in Psychopathology,5.3,4.8,8,4.2,0,10,0,0,0,0,0
Spring 2018,Psychology,PSY 2151: Empirical and computational approaches to early cognitive development,6.3,4.8,8,5.0,10,0,0,0,0,0,0
Spring 2018,Psychology,PSY 2160R: Laboratory for Affective and Developmental Neuroscience,6.5,5.0,4,5.0,25,50,0,0,0,0,0
Spring 2018,Psychology,PSY 2357R: Evolution of Human Cooperation: Research Seminar,7.3,4.8,10,4.8,75,0,25,0,0,0,0
Spring 2018,Psychology,PSY 2358R: Memory: Research Seminar,,5.0,6,4.0,10,0,0,0,0,0,0
Spring 2018,Psychology,PSY 2400: Cognitive Psychology and Emotional Disorders,3.8,4.8,8,4.8,0,10,0,0,0,0,0
Spring 2018,Psychology,PSY 2446R: Clinical Research Laboratory,6.0,5.0,6,5.0,0,10,0,0,0,0,0
Spring 2018,Psychology,PSY 2461R: Laboratory for Clinical and Developmental Research,3.1,4.6,18,4.9,50,50,10,0,0,0,0
Spring 2018,Psychology,PSY 2464R: Research Methods in Child & Adolescent Clinical Psychology,2.4,4.5,8,4.7,71,43,0,0,0,0,0
Spring 2018,Psychology,PSY 2475R: Laboratory for the Systems Neuroscience of Psychopathology,2.7,4.2,6,5.0,10,75,0,0,0,0,0
Spring 2018,Psychology,"PSY 2485: Bad Genes, Bad Parents, Bad Behaviors",3.2,4.7,23,4.7,53,47,21,0,0,0,0
Spring 2018,Psychology,PSY 2553R: Behavioral Insights Group Research Seminar,5.2,4.5,4,4.5,75,50,0,0,0,0,0
Spring 2018,Psychology,PSY 2570R: Intergroup Relations: Research Seminar,8.0,5.0,7,5.0,67,67,0,0,0,0,0
Spring 2018,Psychology,PSY 2580R: Doing Psychological Science,5.3,4.6,14,4.8,38,75,0,0,0,0,0
Spring 2018,Psychology,PSY 2620R: Lab in Intergroup Neuroscience,5.0,5.0,5,5.0,33,33,0,0,0,0,0
Spring 2018,Psychology,PSY 2640R: The Understand Seminar,3.0,5.0,5,5.0,10,0,0,0,0,0,0
Spring 2018,Psychology,PSY 2660R: Research Seminar in Mindfulness Theory,7.9,4.4,14,4.6,25,62,12,0,0,0,0
Spring 2018,Psychology,PSY 3200: Research Seminar in Clinical Science,1.0,4.0,9,4.0,0,10,0,0,0,0,0
Spring 2018,Psychology,PSY 3220: Developmental Studies: Seminar,,4.0,10,5.0,0,50,0,0,0,0,0
Spring 2018,Psychology,PSY 3250: Psychological Testing,3.6,4.7,10,4.3,0,83,0,0,0,0,0
Spring 2018,Psychology,PSY 3420: Research Workshop in Social Psychology,,5.0,19,5.0,10,0,0,0,0,0,0
Spring 2018,Psychology,PSY 3555: Instructional Styles in Psychology,2.0,5.0,10,4.0,0,10,0,0,0,0,0
Spring 2018,Psychology,PSY 971: Contemporary Issues in Psychology: Intensive Cross-level Analyses,None,None,47,4.0,0,97,0,0,0,0,0
Spring 2018,Psychology,PSY 975: Contemporary Issues in Psychology: Intensive Cross-level Analyses for Cognitive Neuroscience and Evo,None,None,23,4.0,0,94,0,6,0,0,0
Spring 2018,Psychology,PSY 980JB: Styles of Thought,3.5,3.0,7,3.2,60,60,0,20,0,0,0
Spring 2018,Psychology,PSY 980JI: Psychology of Conversation,4.5,4.8,14,5.0,38,54,31,0,0,0,0
Spring 2018,Psychology,PSY 980T: Eating Disorders,4.3,5.0,9,4.9,57,71,14,0,0,0,0
Spring 2018,"Religion, The Study of",RELIGION 1033: The Animal Imaginary,4.7,4.3,9,4.3,10,0,0,0,0,0,0
Spring 2018,"Religion, The Study of",RELIGION 13: Scriptures and Classics: Introduction to the History of Religion,5.3,4.6,18,4.5,47,41,18,0,0,0,0
Spring 2018,"Religion, The Study of",RELIGION 1437: History of Western Christianity: 1100-1500,2.8,5.0,7,4.8,60,20,20,0,0,0,0
Spring 2018,"Religion, The Study of","RELIGION 1461: Gender, Religion and Scripture",2.8,3.8,6,3.8,40,60,40,20,0,0,0
Spring 2018,"Religion, The Study of","RELIGION 1472: The Ethical and Religious Thought of Martin Luther King, Jr.",5.0,5.0,1,5.0,10,0,0,0,0,0,0
Spring 2018,"Religion, The Study of","RELIGION 1529: The Holocaust and the Churches, 1933-45",4.8,5.0,9,5.0,10,0,12,0,0,0,0
Spring 2018,"Religion, The Study of","RELIGION 1566: Malcolm, Martin, & Masculinity",4.6,4.3,12,4.5,60,30,10,0,0,0,0
Spring 2018,"Religion, The Study of",RELIGION 1741: Modern Buddhism and Fiction,7.0,4.6,6,4.4,80,20,0,0,0,0,0
Spring 2018,"Religion, The Study of",RELIGION 1812/ISLAMCIV 181: Islam and Religious Diversity,8.0,4.5,4,4.0,33,33,0,0,0,0,0
Spring 2018,"Religion, The Study of","RELIGION 1818/ISLAMCIV 182: Love, Sanctity and Authority: An Introduction to Shii Islam",5.2,5.0,14,4.6,67,44,0,0,0,0,0
Spring 2018,"Religion, The Study of",RELIGION 20: Ethnographies of Religion: Texts and Contexts,11.5,4.2,8,4.3,50,0,25,0,0,0,0
Spring 2018,"Religion, The Study of",RELIGION 2002: Contemporary Conversations in the Study of Religion: Seminar,5.5,4.8,15,4.4,0,10,0,0,0,0,0
Spring 2018,"Religion, The Study of",RELIGION 3000: Direction of Doctoral Dissertations,70.0,5.0,12,5.0,10,0,0,0,0,0,0
Spring 2018,"Religion, The Study of",RELIGION 3420B: Seminar for Advanced New Testament Students,3.0,4.5,5,4.5,0,10,0,0,0,0,0
Spring 2018,"Religion, The Study of","RELIGION 46: The Letters of Paul: Ethnicity, Sex, Ethics, and the End of the World",4.6,4.5,18,4.5,45,36,9,9,0,0,0
